,Open,Close,color
0,10.717499732971191,10.837499618530273,green
1,10.703749656677246,10.842499732971191,green
2,10.725000381469727,10.678750038146973,red
3,10.395000457763672,10.744999885559082,green
4,10.899999618530273,10.756250381469727,red
5,10.899999618530273,10.756250381469727,red
6,10.899999618530273,10.756250381469727,red
7,10.824999809265137,11.313750267028809,green
8,11.300000190734863,11.217499732971191,red
9,11.141249656677246,11.137499809265137,red
10,11.141249656677246,11.008749961853027,red
11,10.912500381469727,10.77750015258789,red
12,10.912500381469727,10.77750015258789,red
13,10.912500381469727,10.77750015258789,red
14,10.701250076293945,10.699999809265137,red
15,10.75,10.59375,red
16,10.757499694824219,10.977499961853027,green
17,11.092499732971191,11.213749885559082,green
18,11.300000190734863,11.207500457763672,red
19,11.300000190734863,11.207500457763672,red
20,11.300000190734863,11.207500457763672,red
21,11.362500190734863,11.114999771118164,red
22,11.148750305175781,11.162500381469727,green
23,11.119999885559082,10.731249809265137,red
24,10.626250267028809,10.836250305175781,green
25,10.62874984741211,10.75374984741211,green
26,10.62874984741211,10.75374984741211,green
27,10.62874984741211,10.75374984741211,green
28,10.8149995803833,10.77750015258789,red
29,10.994999885559082,11.061249732971191,green
30,11.311249732971191,11.261249542236328,red
31,11.265000343322754,11.265000343322754,green
32,11.375,11.302499771118164,red
33,11.375,11.302499771118164,red
34,11.375,11.302499771118164,red
35,11.337499618530273,11.675000190734863,green
36,11.850000381469727,11.87125015258789,green
37,11.856249809265137,12.050000190734863,green
38,12.149999618530273,12.555000305175781,green
39,12.550000190734863,12.577500343322754,green
40,12.550000190734863,12.577500343322754,green
41,12.550000190734863,12.577500343322754,green
42,12.489999771118164,12.454999923706055,red
43,12.449999809265137,12.524999618530273,green
44,12.697500228881836,12.313750267028809,red
45,12.3125,12.180000305175781,red
46,12.321249961853027,12.482500076293945,green
47,12.321249961853027,12.482500076293945,green
48,12.321249961853027,12.482500076293945,green
49,12.206250190734863,12.173749923706055,red
50,11.868749618530273,11.49625015258789,red
51,11.65250015258789,11.601249694824219,red
52,11.800000190734863,11.297499656677246,red
53,11.037500381469727,11.354999542236328,green
54,11.037500381469727,11.354999542236328,green
55,11.037500381469727,11.354999542236328,green
56,11.65999984741211,11.401249885559082,red
57,11.539999961853027,11.289999961853027,red
58,11.297499656677246,10.84375,red
59,10.649999618530273,10.512499809265137,red
60,10.324999809265137,9.912500381469727,red
61,10.324999809265137,9.912500381469727,red
62,10.324999809265137,9.912500381469727,red
63,10.300000190734863,10.204999923706055,red
64,10.00374984741211,10.428750038146973,green
65,10.618749618530273,10.662500381469727,green
66,10.648750305175781,10.838749885559082,green
67,10.75,10.647500038146973,red
68,10.75,10.647500038146973,red
69,10.75,10.647500038146973,red
70,10.795000076293945,10.912500381469727,green
71,11.113750457763672,11.193750381469727,green
72,11.2162504196167,11.011249542236328,red
73,11.082500457763672,10.97249984741211,red
74,10.723750114440918,10.798749923706055,green
75,10.723750114440918,10.798749923706055,green
76,10.723750114440918,10.798749923706055,green
77,10.798749923706055,11.177499771118164,green
78,11.076250076293945,11.133749961853027,green
79,11.051250457763672,10.9037504196167,red
80,10.786250114440918,10.643750190734863,red
81,10.713749885559082,10.672499656677246,red
82,10.713749885559082,10.672499656677246,red
83,10.713749885559082,10.672499656677246,red
84,10.824999809265137,10.848750114440918,green
85,10.970000267028809,11.043749809265137,green
86,10.94124984741211,11.313750267028809,green
87,11.447500228881836,11.632499694824219,green
88,11.447500228881836,11.632499694824219,green
89,11.447500228881836,11.632499694824219,green
90,11.447500228881836,11.632499694824219,green
91,11.447500228881836,11.632499694824219,green
92,11.895000457763672,11.835000038146973,red
93,11.78125,11.7524995803833,red
94,11.918749809265137,12.077500343322754,green
95,12.0287504196167,12.03499984741211,green
96,12.0287504196167,12.03499984741211,green
97,12.0287504196167,12.03499984741211,green
98,12.09375,11.967499732971191,red
99,12.6875,13.0,green
